Distance(Rp) He1_fraction He3_fraction He_ion_fraction He1(atomos/cm^3) He3(atomos/cm^3) He+_ion(atomos/cm^3)
5.88 0.09740194418844 1.740860424265e-07 0.9025978817255176 22861.34142750061 0.04085996934491287 211849.96375375078
5.9 0.09684770779968 1.725929647063e-07 0.9031521196073553 22515.110677327943 0.04012433325245246 209964.39041678712
5.92 0.09629795306153 1.711179947486e-07 0.9037018758204752 22175.331834627985 0.03940476610132885 208102.95898076083
5.94 0.09575262866147 1.696608529259e-07 0.904247201677677 21841.86087201762 0.03870085653874582 206265.26758635588
5.96 0.09521168407508 1.682212647721e-07 0.9047881477036552 21514.55752275757 0.03801220525241861 204450.92258140698
5.98 0.09467506955074 1.667989608737e-07 0.9053247636502991 21193.28516814299 0.03733842457492674 202659.5383226996
6.0 0.09414273609476 1.653936767638e-07 0.9058570985115633 20877.910728761948 0.036679138102599984 200890.73698371515
6.0200000000000005 0.09361463545684 1.640051528179e-07 0.9063852005380072 20568.304559349686 0.03603398032796358 199144.14836714324
6.04 0.09309072011586 1.626331341531e-07 0.9069091172510059 20264.34034721411 0.03540259628576087 197419.4097230409
6.0600000000000005 0.09257094326599 1.612773705287e-07 0.9074288954566394 19965.89501402838 0.03478464121146754 195716.16557178702
6.08 0.09205525880314 1.599376162492e-07 0.9079445812592437 19672.848620880144 0.03417978021205245 194034.0675317535
6.1000000000000005 0.09154362131167 1.586136300672e-07 0.9084562200746998 19385.084276484118 0.033587687948060004 192372.7741519798
6.12 0.09103598605144 1.573051750999e-07 0.9089638566433849 19102.488048395517 0.033008048329357026 190731.9507490423
6.140000000000001 0.09053230894516 1.560120187296e-07 0.9094675350428213 18824.948877178587 0.03244055421793327 189111.26924870102
6.16 0.090032546566 1.547339325186e-07 0.9099672987000674 18552.35849333764 0.031884907143713614 187510.40803141138
6.18 0.08953665612549 1.534706921229e-07 0.9104631904038178 18284.6113369996 0.03134081702978267 185929.05178239217
6.2 0.08904459546167 1.522220772081e-07 0.9109552523162529 18021.604480167513 0.03080800192724522 184366.8913453764
6.22 0.08855632302755 1.509878713671e-07 0.9114435259845787 17763.23755152469 0.03028618775938185 182823.6235805155
6.24 0.08807179787976 1.497678620395e-07 0.911928052352378 17509.412663630334 0.029775108074657695 181298.95122588344
6.26 0.0875909796675 1.48561840433e-07 0.9124088717706597 17260.034342467658 0.02927450380835507 179792.58276268616
6.28 0.08711382862176 1.473696014444e-07 0.9128860240086386 17015.009459261822 0.02878412305205202 178304.2322841382
6.3 0.08664030554467 1.461909435915e-07 0.9133595482643864 16774.247164434124 0.028303720832809624 176833.61936764588
6.32 0.0861703717992 1.450256689326e-07 0.9138294831751311 16537.658823687132 0.027833058897241615 175380.46895043066
6.34 0.08570398929899 1.438735829967e-07 0.9142958668274269 16305.157956088844 0.027371905504721905 173944.5112083721
6.36 0.08524112049851 1.42734494714e-07 0.9147587367669954 16076.660174126779 0.026920035227396895 172525.48143795854
6.38 0.08478172838329 1.416082163469e-07 0.9152181300084936 15852.083125629724 0.02647722875682317 171123.11994146017
6.4 0.08432577646049 1.404945634233e-07 0.9156740830449466 15631.34643750989 0.026043272717272605 169737.17191481867
6.42 0.08387322874962 1.393933546706e-07 0.9161266318570254 15414.371661271281 0.02561795948524002 168367.3873386783
6.44 0.08342404977341 1.383044119502e-07 0.9165758119221781 15201.082220180779 0.02520108701482435 167013.52087199767
6.46 0.082978204549 1.372275602007e-07 0.9170216582234398 14991.403358117212 0.0247924586703268 165675.3317485798
6.48 0.08253565857916 1.361626273705e-07 0.9174642052582126 14785.262089956266 0.024391883062264946 164352.5836761326
6.5 0.08209637784384 1.3510944436e-07 0.9179034870467156 14582.587153505856 0.023999173890340952 163045.04473786624
6.5200000000000005 0.0816603287918 1.340678449629e-07 0.9183395371403551 14383.308962896683 0.023614149791235703 161752.48729661776
6.54 0.08122747833247 1.330376658094e-07 0.9187723886298642 14187.359563415583 0.023236634191572382 160474.68790151362
6.5600000000000005 0.08079779382794 1.320187463098e-07 0.9192020741533137 13994.672587679204 0.022866455165544933 159211.42719670245
6.58 0.08037124308516 1.310109285982e-07 0.9196286259039115 13805.183213172728 0.02250344529709026 157962.48983270914
6.6000000000000005 0.07994779434826 1.300140574842e-07 0.9200520756376824 13618.82812103964 0.02214744154770823 156727.66437974985
6.62 0.07952741629109 1.290279803955e-07 0.9204724546809296 13435.545456134045 0.021798285126875615 155506.7432433421
6.640000000000001 0.07911007800982 1.280525473277e-07 0.9208897939376327 13255.274788240977 0.021455821367692238 154299.52258187268
6.66 0.07869574901579 1.270876107952e-07 0.9213041238965992 13077.957074494487 0.021119899606600153 153105.80222645742
6.68 0.07828439922843 1.261330257813e-07 0.9217154746385442 12903.53462287398 0.020790373066640215 151925.38560247316
6.7 0.0778759989684 1.25188649691e-07 0.9221238758429503 12731.951056813132 0.02046709874477625 150758.07965320902
6.72 0.07747051895078 1.242543423022e-07 0.9225293567948777 12563.151280841117 0.020149937302417386 149603.694765419
6.74 0.07706793027848 1.233299657247e-07 0.9229319463915543 12397.081447231609 0.019838752960520577 148462.04469646956
6.76 0.07666820443575 1.224153843502e-07 0.9233316731488657 12233.688923648808 0.019533413396478787 147332.94650354752
6.78 0.0762713132818 1.215104648107e-07 0.9237285652077352 12072.922261715657 0.019233789645452085 146216.22047434005
6.8 0.07587722904457 1.206150759348e-07 0.9241226503403541 11914.731166516762 0.018939756004373885 145111.69005956533
6.82 0.07548592431467 1.197290887063e-07 0.9245139559562413 11759.06646698713 0.018651189939202575 144019.18180703648
6.84 0.07509737203932 1.188523762226e-07 0.9249025091083037 11605.880087139058 0.01836797199492952 142938.52529732557
6.86 0.07471154551654 1.179848136535e-07 0.9252883364986463 11455.125018140758 0.01808998570834912 141869.5530809621
6.88 0.07432841838939 1.171262782056e-07 0.9256714644843318 11306.75529119063 0.017817117524293685 140812.1006171768
6.9 0.07394796464033 1.1627664908e-07 0.9260519190830209 11160.72595116945 0.01754925671334053 139766.0062140964
6.92 0.07357015858569 1.154358074355e-07 0.9264297259785025 11016.993031035483 0.017286295292779544 138731.11097023674
6.94 0.07319497487026 1.146036363522e-07 0.9268049105261036 10875.51352696696 0.0170281279500018 137707.25871758524
6.96 0.07282238846199 1.137800207951e-07 0.9271774977579892 10736.24537419332 0.01677465196811852 136694.29596580862
6.98 0.07245237464677 1.129648475773e-07 0.9275475123883824 10599.147423524288 0.016525767153735813 135692.0718479994
7.0 0.07208490902334 1.121580053298e-07 0.9279149788186547 10464.179418523574 0.016281375767773294 134700.43806741846
7.0200000000000005 0.07171996749825 1.113593844631e-07 0.9282799211423655 10331.301973338714 0.016041382457144614 133719.24884576717
7.04 0.071357526281 1.105688771358e-07 0.9286423631501228 10200.476551151643 0.015805694189418712 132748.36087249697
7.0600000000000005 0.07099756187919 1.097863772219e-07 0.9290023283344327 10071.665443215437 0.015574220189182642 131787.63325526376
7.08 0.07064005109381 1.090117802791e-07 0.9293598398944097 9944.831748493822 0.0153468718764053 130836.92747168668
7.1000000000000005 0.07028497101462 1.082449835167e-07 0.9297149207403964 9819.93935384916 0.01512356280649656 129896.10732200899
7.12 0.06993229901557 1.074858857681e-07 0.9300675934985443 9696.952914792246 0.014904208612760539 128965.03888312801
7.140000000000001 0.06958201275039 1.067343874581e-07 0.9304178805152226 9575.837836748646 0.014688726949735088 128043.5904633301
7.16 0.06923409014818 1.059903905743e-07 0.9307658038614294 9456.560256851166 0.014477037438750914 127131.6325583792
7.18 0.06888850940912 1.052537986389e-07 0.9311113853370813 9339.087026221892 0.014269061615070867 126229.03780841308
7.2 0.06854524900032 1.045245166805e-07 0.9314546464751633 9223.385692752223 0.014064722876537573 125335.68095589666
7.22 0.06820428765159 1.038024512056e-07 0.9317956085459588 9109.42448432437 0.013863946433624761 124451.43880447237
7.24 0.06786560435148 1.030875101751e-07 0.9321342925610098 8997.172292518635 0.013666659261569162 123576.19017878067
7.26 0.06752917834324 1.023796029743e-07 0.932470719277157 8886.598656742679 0.013472790052988098 122709.81588523624
7.28 0.06719498912095 1.016786403889e-07 0.9328049092004096 8777.67374879183 0.013282269172601575 121852.19867354337
7.3 0.06686301642568 1.009845345791e-07 0.9331368825897853 8670.368357827305 0.013095028612981714 121003.22319919633
7.32 0.06653324024173 1.002971990544e-07 0.9334666594610709 8564.653875752534 0.012911001951617174 120162.77598674112
7.34 0.06620564079292 9.961654865179e-08 0.9337942595905313 8460.502282984635 0.01273012430961394 119330.74539395588
7.36 0.065880198539 9.894249950963e-08 0.9341197025185005 8357.88613459976 0.012552332310969572 118507.02157665863
7.38 0.06555689417207 9.827496904494e-08 0.934443007552961 8256.778546850928 0.012377564043422985 117691.49645446856
7.4 0.06523570861308 9.761387593078e-08 0.934764193773044 8157.153184033114 0.012205759020373757 116884.06367716052
7.42 0.06491662300844 9.695914007395e-08 0.9350832800324199 8058.984245712293 0.012036858143902271 116084.61859192052
7.44 0.0645996187266 9.631068259227e-08 0.9354002849627174 7962.246454270044 0.01187080366873537 115293.05821120567
7.46 0.0642846773548 9.566842579567e-08 0.9357152269767741 7866.915042791362 0.011707539167666514 114509.28118134008
7.48 0.06397178069575 9.503229316258e-08 0.9360281242719568 7772.965743248207 0.011547009497331843 113733.18775173882
7.5 0.06366091076454 9.44022093203e-08 0.9363389948332507 7680.374775025223 0.01138916076541812 112964.67974497624
7.5200000000000005 0.06335204978542 9.377810002475e-08 0.93664785643648 7589.118833701172 0.011233940298650501 112203.6605272376
7.54 0.06304518018876 9.315989213995e-08 0.9369547266513478 7499.175080152534 0.01108129661163479 111450.03497963854
7.5600000000000005 0.06274028460805 9.254751362104e-08 0.9372596228444363 7410.521129929525 0.010931179376944704 110703.70947006045
7.58 0.06243734587689 9.194089349288e-08 0.9375625621822166 7323.1350428978185 0.010783539395486269 109964.5918255942
7.6000000000000005 0.06213634702612 9.133996183219e-08 0.9378635616339182 7236.995313155028 0.010638328568067337 109232.59130554284
7.62 0.0618372712809 9.074464974938e-08 0.9381626379744502 7152.0808592006915 0.01049549986769671 108507.6185751228
7.640000000000001 0.06154010205797 9.015488936992e-08 0.9384598077871407 7068.371014363083 0.01035500731255163 107789.58567957545
7.66 0.06124482296283 8.957061381896e-08 0.9387550874665562 6985.845517458731 0.01021680594003786 107078.40601890424
7.68 0.06095141778703 8.899175720197e-08 0.9390484932212129 6904.484503696657 0.010080851781080077 106373.99432315142
7.7 0.06065987050553 8.841825458861e-08 0.9393400410762154 6824.268495812804 0.009947101835451487 105676.26662815793
7.72 0.06037016527407 8.785004199621e-08 0.939629746875888 6745.178395426716 0.009815514047709287 104985.14025188165
7.74 0.06008228642657 8.72870563729e-08 0.9399176262863737 6667.195474610475 0.009686047283715056 104300.53377116263
7.76 0.05979621847262 8.672923558375e-08 0.9402036947981445 6590.3013676758255 0.00955866130810233 103622.36699899772
7.78 0.05951194609497 8.617651839319e-08 0.9404879677285116 6514.4780631644735 0.00943331676192279 102950.56096233707
7.8 0.05922945414713 8.562884445029e-08 0.9407704602240256 6439.707896034237 0.009309975141169517 102285.0378801605
7.82 0.05894872765092 8.508615427396e-08 0.9410511872629258 6365.973540049738 0.00918859877587478 101625.72114234058
7.84 0.05866975179413 8.454838923748e-08 0.9413301636574807 6293.258000344488 0.009069150809638278 100972.53528854602
7.86 0.05839251192816 8.401549155609e-08 0.9416074040563485 6221.544606181388 0.008951595180038706 100325.40598792206
7.88 0.05811699356581 8.348740427088e-08 0.9418829229467857 6150.817003888667 0.008835896599130953 99684.26001894313
7.9 0.05784318237897 8.29640712356e-08 0.9421567346569587 6081.059149964928 0.008722020534765935 99049.02524985863
7.92 0.05757106419643 8.244543710304e-08 0.9424288533581329 6012.255304353078 0.008609933192327505 98419.63061938989
7.94 0.05730062500174 8.193144731117e-08 0.9426992930668127 5944.39002388893 0.00849960149692104 97796.00611796716
7.96 0.05703185093102 8.142204807173e-08 0.9429680676469319 5877.448155888294 0.008390993076248712 97178.08276915914
7.98 0.05676472827091 8.09171863557e-08 0.9432351908119035 5811.414831915866 0.008284076243616916 96565.7926117192
8.0 0.0564992434565 8.041680988126e-08 0.9435006761266901 5746.275461685594 0.008178819981607337 95959.06868177421
8.02 0.05623538306927 7.992086710088e-08 0.9437645370098628 5682.015727113805 0.00807519392608038 95357.84499550545
8.040000000000001 0.05597313383513 7.94293071909e-08 0.9440267867355627 5618.621576517683 0.00797316835082306 94762.05653209466
8.06 0.05571248262246 7.894208003792e-08 0.94428743843546 5556.079218955637 0.007872714152267892 94171.63921711531
8.08 0.05545341644012 7.845913622773e-08 0.9445465051007438 5494.375118690782 0.007773802834837156 93586.5299061569
8.1 0.05519592243565 7.798042703384e-08 0.944803999583923 5433.495989806456 0.0076764064966165085 93006.66636883051
8.120000000000001 0.05493998789331 7.750590440569e-08 0.9450599346007856 5373.428790925898 0.0075804978153444155 92431.98727302192
8.14 0.05468560023231 7.703552095928e-08 0.9453143227321691 5314.160720081246 0.0074860500349948995 91862.43216958281
8.16 0.05443274700495 7.656922996469e-08 0.94556717642582 5255.679209687124 0.007393036952380487 91297.94147724741
8.18 0.05418141589489 7.6106985336e-08 0.9458185079981246 5197.971921639324 0.007301432904311645 90738.45646777797
8.2 0.05393159471536 7.564874162041e-08 0.9460683296358984 5141.02674252845 0.007211212755004788 90183.9192515505
8.22 0.05368327140748 7.519445398947e-08 0.946316653398066 5084.831778969524 0.007122351883991995 89634.27276334188
8.24 0.05343643403854 7.474407822755e-08 0.9465634912173817 5029.375353032884 0.007034826174060934 89089.46074837161
8.26 0.05319107080034 7.429757072245e-08 0.9468088549020892 4974.645997787191 0.006948611999692702 88549.4277486522
8.28 0.05294717000753 7.38548884553e-08 0.9470527561375816 4920.632452944448 0.0068636862157138495 88014.11908961936
8.3 0.05270472009606 7.341598899245e-08 0.9472952064879511 4867.323660613064 0.0067800261464053095 87483.48086699787
8.32 0.05246370962152 7.298083047474e-08 0.9475362173976495 4814.708761135901 0.006697609574630082 86957.45993391803
8.34 0.05222412725763 7.254937160881e-08 0.9477758001929983 4762.777089038172 0.0066164147314127396 86436.00388830865
8.36 0.05198596179466 7.212157165808e-08 0.9480139660837684 4711.518169056184 0.00653642028573252 85919.06106047067
8.38 0.05174920213795 7.169739043354e-08 0.9482507261646596 4660.921712270157 0.006457605334551256 85406.5805009895
8.4 0.05151383730643 7.127678828638e-08 0.9484860914167818 4610.97761231743 0.006379949393235442 84898.51196877049
8.42 0.0512798564311 7.085972609818e-08 0.9487200727091739 4561.6759416931545 0.006303432385996259 84394.80591942805
8.44 0.05104724875364 7.044616527291e-08 0.9489526808001948 4513.006948135282 0.006228034636704279 83895.41349370964
8.46 0.05081600362497 7.003606772841e-08 0.9491839263389623 4464.961051096135 0.006153736859889997 83400.28650634509
8.48 0.05058611050385 6.962939588957e-08 0.9494138198667541 4417.528838291114 0.006080520152098948 82909.37743502358
8.5 0.05035755895551 6.922611267909e-08 0.9496423718183773 4370.701062320506 0.006008365983230639 82422.63940947039
8.52 0.05013033865027 6.882618151021e-08 0.9498695925235484 4324.468637376696 0.005937256188268258 81940.02620095492
8.540000000000001 0.04990443936227 6.842956627862e-08 0.9500954922081638 4278.822636021837 0.005867172959115222 81461.4922117759
8.56 0.04967985096807 6.803623135619e-08 0.9503200809956986 4233.754286031872 0.005798098836787146 80986.9924650863
8.58 0.0494565634454 6.76461415824e-08 0.9505433689084585 4189.254967320101 0.005730016703586107 80516.48259485605
8.6 0.04923456687193 6.725926225752e-08 0.9507653658688078 4145.316208930035 0.0056629097756058806 80049.91883603358
8.620000000000001 0.04901385142391 6.687555913508e-08 0.9509860817005309 4101.929686080583 0.0055967615953477915 79587.25801486253
8.64 0.04879440737503 6.649499841611e-08 0.9512055261299716 4059.087217296981 0.005531556024659049 79128.45753942398
8.66 0.04857622509516 6.611754674104e-08 0.9514237087872932 4016.7807615909937 0.0054672772376350084 78673.47539031251
8.68 0.04835929504917 6.574317118344e-08 0.9516406392076588 3975.002415711081 0.005403909713840347 78222.27011152856
8.700000000000001 0.04814360779572 6.537183924296e-08 0.9518563268324407 3933.7444114465916 0.0053414382316158745 77774.8008014902
8.72 0.04792915398614 6.500351883998e-08 0.9520707810103413 3892.9991129989953 0.0052798478616800605 77331.02710424071
8.74 0.04771592436323 6.463817830812e-08 0.9522840109985917 3852.7590144034148 0.0052191239607029755 76890.90920083575
8.76 0.04750390976021 6.427578638825e-08 0.9524960259640036 3813.016737013451 0.005159252165142524 76454.40780080094
8.78 0.04729310109952 6.391631222208e-08 0.9527068349841677 3773.7650270337067 0.00510021838519489 76021.48413388175
8.8 0.0470834893918 6.355972534711e-08 0.9529164470484747 3734.9967531134234 0.005042008798982118 75592.09994181713
8.82 0.04687506573477 6.320599568956e-08 0.9531248710592344 3696.704903985527 0.0049846098467136585 75166.21747031952
8.84 0.04666782131219 6.285509355895e-08 0.9533321158327164 3658.882586163049 0.004928008225111184 74743.79946121834
8.86 0.04646174739277 6.250698964199e-08 0.9535381901002403 3621.523021678869 0.00487219088190246 74324.8091447243
8.88 0.04625683532922 6.216165499793e-08 0.953743102509125 3584.619545883232 0.004817145010550971 73909.21023180972
8.9 0.04605307655716 6.181906105195e-08 0.953946861623779 3548.165605276551 0.00476285804495114 73496.96690673675
8.92 0.04585046259414 6.147917959011e-08 0.9541494759266803 3512.1547553989026 0.004709317654365926 73088.04381977068
8.94 0.04564898503868 6.114198275362e-08 0.9543509538193373 3476.5806587620855 0.004656511738420612 72682.40607996215
8.96 0.04544863556926 6.080744303452e-08 0.9545513036232969 3441.437082821448 0.004604428422315278 72280.01924807302
8.98 0.0452494059434 6.047553326955e-08 0.9547505335810668 3406.7178979977266 0.0045530560520073106 71880.84932964547
9.0 0.04505128799667 6.014622663536e-08 0.9549486518571033 3372.4170757328407 0.004502383189598894 71484.86276816316
9.02 0.04485427364181 5.981949664319e-08 0.9551456665386933 3338.528686597385 0.004452398608790557 71092.02643839605
9.040000000000001 0.04465835486778 5.94953171349e-08 0.9553415856369029 3305.046898428491 0.004403091290530013 70702.30763979688
9.06 0.04446352373887 5.917366227712e-08 0.9555364170874677 3271.9659745098666 0.004354450418616219 70315.67408999779
9.08 0.0442697723938 5.885450655688e-08 0.9557301687516934 3239.2802717943573 0.004306465375516435 69932.09391854996
9.1 0.04407709304485 5.85378247766e-08 0.9559228484173252 3206.984239157416 0.004259125738217194 69551.53566060809
9.120000000000001 0.04388547797699 5.822359205035e-08 0.9561144637994179 3175.07241569102 0.004212421274263916 69173.96825082856
9.14 0.04369491954705 5.791178379849e-08 0.9563050225411662 3143.5394290351514 0.004166341937768899 68799.36101737172
9.16 0.04350541018283 5.760237574343e-08 0.9564945322147942 3112.3799937351223 0.004120877865581424 68427.68367593194
9.18 0.04331694238232 5.729534390508e-08 0.9566830003223361 3081.5889096457386 0.004076019373525707 68058.90632398844
9.200000000000001 0.04312950871286 5.699066459727e-08 0.9568704342964753 3051.1610603572067 0.004031756952780217 67692.99943502399
9.22 0.04294310181034 5.668831442279e-08 0.9570568415013456 3021.0914116617055 0.003988081266245013 67329.93385297571
9.24 0.0427577143784 5.638827026914e-08 0.9572422292333297 2991.3750100461807 0.003944983145030948 66969.68078667988
9.26 0.04257333918765 5.60905093053e-08 0.9574266047218406 2962.006981218274 0.003902453585096808 66612.21180444454
9.28 0.0423899690749 5.579500897691e-08 0.957609975130091 2932.982528664398 0.003860483743849873 66257.49882875873
9.3 0.04220759694242 5.550174700248e-08 0.957792347555833 2904.296932234673 0.003819064936884925 65905.51413100089
9.32 0.04202621575712 5.521070136938e-08 0.9579737290321787 2875.94554675593 0.003778188634784212 65556.23032636495
9.34 0.0418458185499 5.492185033066e-08 0.9581541265282497 2847.9238006770524 0.0037378464600325814 65209.620368706
9.36 0.04166639841486 5.463517240057e-08 0.9583335469499676 2820.227194739344 0.0036980301839193105 64865.65754565937
9.38 0.04148794850861 5.43506463511e-08 0.9585119971407436 2792.851300673205 0.0036587317235653952 64524.3154736813
9.4 0.04131046204952 5.406825120807e-08 0.9586894838822287 2765.791759921246 0.003619943138989159 64185.56809328714
9.42 0.04113393231707 5.378796624831e-08 0.9588660138949637 2739.0442823903554 0.0035816566303022786 63849.38966429725
9.44 0.04095835265114 5.350977099535e-08 0.959041593839089 2712.604645226102 0.0035438645348675017 63515.75476120986
9.46 0.04078371645132 5.323364521598e-08 0.9592162303150348 2686.468691611084 0.003506559324571652 63184.63826861821
9.48 0.04061001717623 5.295956891759e-08 0.959389929864201 2660.6323295892307 0.003469733603208729 62856.01537674614
9.5 0.0404372483429 5.2687522344e-08 0.9595626989695777 2635.0915309146462 0.003433380103815288 62529.86157700061
9.52 0.04026540352606 5.241748597246e-08 0.959734544056454 2609.8423299183305 0.003397491686139139 62206.15265763598
9.540000000000001 0.04009447635754 5.214944051015e-08 0.9599054714930194 2584.8808224057993 0.0033620613341301037 61884.86469952588
9.56 0.03992446052563 5.188336689167e-08 0.960075487591003 2560.2031645689644 0.0033270821535402602 61565.974071901146
9.58 0.0397553497744 5.161924627518e-08 0.9602445986063537 2535.8055719209265 0.003292547369492626 61249.45742826671
9.6 0.03958713790317 5.135706003931e-08 0.9604128107397699 2511.6843182577445 0.0032584503241449817 60935.291702302085
9.620000000000001 0.03941981876582 5.109678978083e-08 0.9605801301373902 2487.8357346338976 0.0032247844744544628 60623.45410393385
9.64 0.03925338627022 5.083841731091e-08 0.9607465628913626 2464.256208360236 0.0031915433898925204 60313.922115350004
9.66 0.03908783437765 5.058192465237e-08 0.9609121150404254 2440.942182022199 0.0031587207502709815 60006.6734871219
9.68 0.03892315710219 5.032729403669e-08 0.961076792570516 2417.8901525195038 0.003126310343603132 59701.686234504705
9.700000000000001 0.03875934851015 5.007450790162e-08 0.9612406014153422 2395.0966701173907 0.0030943060640332963 59398.93863356926
9.72 0.03859640271948 4.982354888784e-08 0.9614035474569712 2372.5583375234205 0.0030627019097608575 59098.409217613276
9.74 0.03843431389927 4.957439983637e-08 0.9615656365263302 2350.271808983943 0.0030314919810479984 58800.07677354321
9.76 0.0382730762691 4.932704378558e-08 0.9617268744038562 2328.2337893860517 0.0030006704782399034 58503.920338263066
9.78 0.03811268409856 4.90814639692e-08 0.961887266819976 2306.4410333913133 0.002970231699891147 58209.9191952223
9.8 0.03795313170671 4.883764381304e-08 0.9620468194556462 2284.890344579704 0.0029401700408482833 57918.05287096216
9.82 0.0377944134615 4.859556693234e-08 0.9622055379429331 2263.57857460725 0.002910479990408924 57628.30113172034
9.84 0.03763652377927 4.835521712984e-08 0.9623634278655129 2242.5026223842533 0.0028811561305604034 57340.643980084664
9.86 0.03747945712424 4.811657839269e-08 0.9625204947591816 2221.65943327063 0.002852193134187324 57055.0616517611
9.88 0.03732320800797 4.787963488992e-08 0.9626767441123951 2201.0459982805733 0.002823585763342994 56771.534612295094
9.9 0.03716777098888 4.76443709706e-08 0.962832181366749 2180.6593533087002 0.0027953288675996325 56490.043553921736
9.92 0.03701314067172 4.741077116086e-08 0.9629868119175088 2160.4965783671896 0.002767417382363621 56210.56939245744
9.94 0.03685931170712 4.717882016168e-08 0.9631406411140598 2140.5547968398796 0.002739846327266671 55933.093264188494
9.96 0.03670627879104 4.694850284639e-08 0.9632936742604571 2120.831174746228 0.0027126108045741463 55657.59652286267
9.98 0.03655403666436 4.671980425895e-08 0.9634459166158358 2101.322920027671 0.002685705997670473 55384.060736739695
